t,N,E,D,vN,vE,vD,roll,pitch,yaw,tilt,p,q,rr,aN,aE,aD,wr,wp,wy,thr
24.222227096557617,-24.833789291384164,-65.815177001954,1.991010695695877,-2.7380876541137695,2.292264223098755,0.9143738150596619,15.635351334309506,-1.6411149348879097,8.35234147263067,15.719105816530712,-1.2262333631515503,0.05120891332626343,-0.41594845056533813,0.6390558403920569,-1.9848382107977411,-6.3269406974315645,0.5012088675494559,-0.010378546052478276,0.15098218966811164,0.34215944459792746
24.228203773498535,-24.833789291384164,-65.815177001954,1.991010695695877,-2.7380876541137695,2.292264223098755,0.9143738150596619,15.635351334309506,-1.6411149348879097,8.35234147263067,15.719105816530712,-1.2262333631515503,0.05120891332626343,-0.41594845056533813,0.6390558403920569,-1.9848382107977411,-6.3269406974315645,0.5012088675494559,-0.010378546052478276,0.15098218966811164,0.34215944459792746
24.233161687850952,-24.805701675417367,-65.8534841918954,2.0086572468280792,-2.733865261077881,2.222351551055908,0.9001065492630005,15.945063246714604,-1.6486007581690507,7.354569672148339,16.027863431882526,-1.246747612953186,0.04191678762435913,-0.37766918540000916,0.6538000368107606,-1.9800304548284666,-6.315902692079544,0.5073045362049365,-0.006472711377088282,0.13293617609094244,0.3423888566142711
24.238144636154175,-24.805701675417367,-65.8534841918954,2.0086572468280792,-2.733865261077881,2.222351551055908,0.9001065492630005,15.945063246714604,-1.6486007581690507,7.354569672148339,16.027863431882526,-1.246747612953186,0.04191678762435913,-0.37766918540000916,0.6538000368107606,-1.9800304548284666,-6.315902692079544,0.5073045362049365,-0.006472711377088282,0.13293617609094244,0.3423888566142711
24.24354577064514,-24.777656021120492,-65.891348876954,2.0254540741443634,-2.729686975479126,2.15761137008667,0.882386326789856,16.22366100476176,-1.6544746827942038,6.342393565009802,16.305548537190873,-1.2655423879623413,0.03240615129470825,-0.33923548460006714,0.6679796769507241,-1.9752919382619831,-6.292976313829422,0.5127424255009768,-0.0025230171954509087,0.11462964170795109,0.34238405883753065
24.2496178150177,-24.777656021120492,-65.891348876954,2.0254540741443634,-2.729686975479126,2.15761137008667,0.882386326789856,16.22366100476176,-1.6544746827942038,6.342393565009802,16.305548537190873,-1.2655423879623413,0.03240615129470825,-0.33923548460006714,0.6679796769507241,-1.9752919382619831,-6.292976313829422,0.5127424255009768,-0.0025230171954509087,0.11462964170795109,0.34238405883753065
24.255167484283447,-24.777656021120492,-65.891348876954,2.0254540741443634,-2.729686975479126,2.15761137008667,0.882386326789856,16.22366100476176,-1.6544746827942038,6.342393565009802,16.305548537190873,-1.2655423879623413,0.03240615129470825,-0.33923548460006714,0.6679796769507241,-1.9752919382619831,-6.292976313829422,0.5127424255009768,-0.0025230171954509087,0.11462964170795109,0.34238405883753065
24.261619806289673,-24.74968666076893,-65.92881683349697,2.0413768589496613,-2.7257821559906006,2.0983071327209473,0.8615788817405701,16.470995361526416,-1.6599182611208867,5.317247143603641,16.552121211272347,-1.2825827598571777,0.022715389728546143,-0.30057621002197266,0.6815736683372181,-1.9706426425943704,-6.259214991331101,0.5175109337035567,0.0014418799019743486,0.0960885221550241,0.3421595881220454
24.267143964767456,-24.74968666076893,-65.92881683349697,2.0413768589496613,-2.7257821559906006,2.0983071327209473,0.8615788817405701,16.470995361526416,-1.6599182611208867,5.317247143603641,16.552121211272347,-1.2825827598571777,0.022715389728546143,-0.30057621002197266,0.6815736683372181,-1.9706426425943704,-6.259214991331101,0.5175109337035567,0.0014418799019743486,0.0960885221550241,0.3421595881220454
24.272618055343628,-24.721717300417367,-65.9659338378915,2.0564208328723907,-2.722358226776123,2.044673442840576,0.8380792737007141,16.686914522598844,-1.6660861136089091,4.280565722256315,16.767527800051614,-1.297842025756836,0.012908518314361572,-0.26160138845443726,0.694548685766679,-1.9661071215174808,-6.215795320272446,0.521598133772126,0.005391810245793217,0.07733877697702868,0.34173254137242515
